10	0
9	1
10	2
9	3
9	4
9	5
9	6
9	7
9	8
9	9
9	10
10	11
10	12
11	13
9	14
10	15
10	16
9	17
10	18
9	19
10	20
10	21
10	22
10	23
10	24
17	25
10	26
16	27
13	28
13	29
825	30
14	31
13	32
13	33
18	34
22	35
21	36
21	37
21	38
21	39
16	40
22	41
83	42
10	43
9	44
62	45
10	46
10	47
13	48
10	49
14	50
9	51
11	52
9	53
9	54
9	55
10	56
9	57
10	58
40	59
6	60
6	61
6	62
6	63
6	64
6	65
6	66
6	67
6	68
6	69
6	70
6	71
6	72
6	73
6	74
6	75
6	76
6	77
6	78
6	79
6	80
6	81
6	82
6	83
6	84
6	85
6	86
6	87
6	88
6	89
6	90
6	91
6	92
6	93
6	94
6	95
6	96
6	97
6	98
6	99
6	100
6	101
6	102
6	103
6	104
6	105
6	106
6	107
6	108
6	109
6	110
6	111
6	112
6	113
6	114
6	115
6	116
6	117
6	118
6	119
6	120
6	121
6	122
6	123
6	124
6	125
6	126
6	127
6	128
6	129
6	130
6	131
6	132
6	133
6	134
6	135
6	136
6	137
6	138
6	139
6	140
6	141
6	142
6	143
6	144
6	145
6	146
6	147
6	148
6	149
6	150
6	151
6	152
6	153
6	154
6	155
6	156
6	157
6	158
6	159
6	160
6	161
6	162
6	163
6	164
6	165
6	166
6	167
6	168
6	169
6	170
6	171
6	172
6	173
6	174
6	175
6	176
6	177
6	178
6	179
6	180
6	181
6	182
6	183
6	184
6	185
6	186
6	187
6	188
6	189
6	190
6	191
6	192
6	193
6	194
6	195
6	196
6	197
6	198
6	199
6	200
6	201
6	202
6	203
6	204
6	205
6	206
6	207
6	208
6	209
6	210
6	211
6	212
6	213
6	214
6	215
6	216
6	217
6	218
6	219
6	220
6	221
6	222
6	223
6	224
6	225
6	226
6	227
6	228
6	229
6	230
6	231
6	232
6	233
6	234
6	235
6	236
6	237
6	238
6	239
6	240
6	241
6	242
6	243
6	244
6	245
6	246
6	247
6	248
6	249
6	250
6	251
6	252
6	253
6	254
6	255
6	256
6	257
6	258
6	259
6	260
6	261
6	262
